"date","close","volume","open","high","low"
"2019/03/06","1333.8210","0.0000","1354.8140","1355.1910","1333.3320"
"2019/03/05","1356.8970","0.0000","1361.1860","1365.3370","1351.7740"
"2019/03/04","1363.2540","0.0000","1372.7070","1376.2330","1346.4520"
"2019/03/01","1363.1350","0.0000","1365.6220","1368.8390","1348.7290"
"2019/02/28","1350.2020","0.0000","1342.4300","1354.2580","1339.9300"
"2019/02/27","1349.8690","0.0000","1358.8970","1359.1510","1336.0910"
"2019/02/26","1366.5770","0.0000","1371.8760","1377.1900","1362.8930"
"2019/02/25","1375.9530","0.0000","1384.7070","1391.4370","1374.6780"
"2019/02/22","1364.7770","0.0000","1361.0970","1366.1230","1355.3650"
"2019/02/21","1350.2510","0.0000","1359.4750","1363.2910","1346.2400"
"2019/02/20","1360.2790","0.0000","1353.5020","1368.3440","1353.3020"
"2019/02/19","1348.4860","0.0000","1345.9920","1357.7470","1345.7760"
"2019/02/15","1351.1800","0.0000","1355.4150","1358.0720","1343.0270"
"2019/02/14","1344.1060","0.0000","1336.0070","1353.4900","1334.4480"
"2019/02/13","1340.7110","0.0000","1342.2990","1350.6790","1336.3400"
"2019/02/12","1336.7180","0.0000","1324.9080","1339.2520","1322.9020"
"2019/02/11","1308.8850","0.0000","1307.2930","1311.6580","1297.5210"
"2019/02/08","1302.4220","0.0000","1284.3550","1304.5300","1279.6680"
"2019/02/07","1303.9150","0.0000","1314.4860","1322.5410","1293.1010"
"2019/02/06","1333.7570","0.0000","1321.2900","1343.7110","1321.2900"
"2019/02/05","1300.1320","0.0000","1291.7040","1305.0000","1291.1370"
"2019/02/04","1293.8790","0.0000","1285.3540","1293.9080","1276.8210"
"2019/02/01","1287.4020","0.0000","1275.8800","1292.7120","1274.6860"
"2019/01/31","1272.0900","0.0000","1266.7260","1282.6860","1260.3350"
"2019/01/30","1271.7590","0.0000","1254.9460","1276.4630","1244.2020"
"2019/01/29","1236.2510","0.0000","1255.9530","1258.8220","1234.9070"
"2019/01/28","1254.4020","0.0000","1234.4440","1264.8330","1230.6900"
"2019/01/25","1281.1610","0.0000","1260.5210","1285.3770","1250.3720"
"2019/01/24","1253.9140","0.0000","1218.4610","1258.7170","1218.0150"
"2019/01/23","1185.9450","0.0000","1200.3160","1205.3500","1174.9640"
"2019/01/22","1193.3560","0.0000","1217.0660","1217.6900","1185.0520"
"2019/01/18","1228.3280","0.0000","1210.7050","1236.1310","1206.5740"
"2019/01/17","1200.7550","0.0000","1177.6880","1206.8270","1172.3140"
"2019/01/16","1187.1860","0.0000","1197.6110","1206.7600","1186.3730"
"2019/01/15","1197.0290","0.0000","1202.2220","1210.8430","1191.9710"
"2019/01/14","1194.2770","0.0000","1196.0440","1202.1660","1187.9790"
"2019/01/11","1213.0430","0.0000","1194.6490","1224.0200","1192.0490"
"2019/01/10","1201.3980","0.0000","1181.2620","1202.9620","1178.7310"
"2019/01/09","1189.8420","0.0000","1175.0270","1195.6330","1174.6690"
"2019/01/08","1160.5450","0.0000","1177.7610","1177.8230","1145.3820"
"2019/01/07","1166.2400","0.0000","1147.2170","1176.7490","1143.2420"
"2019/01/04","1143.9640","0.0000","1114.4820","1148.4480","1111.7890"
"2019/01/03","1096.0260","0.0000","1136.9590","1142.9230","1094.5870"
"2019/01/02","1165.3020","0.0000","1131.4680","1173.5180","1131.4440"
"2018/12/31","1155.1730","0.0000","1160.1710","1164.3690","1143.5990"
"2018/12/28","1147.3660","0.0000","1144.7750","1168.3060","1137.8440"
"2018/12/27","1139.4880","0.0000","1112.0830","1140.0000","1101.0780"
"2018/12/26","1131.1030","0.0000","1082.1510","1131.3050","1066.3870"
"2018/12/24","1069.3910","0.0000","1091.6220","1103.1900","1068.9230"
"2018/12/21","1101.2950","0.0000","1135.5130","1138.5630","1097.2090"
"2018/12/20","1117.7420","0.0000","1131.5420","1144.8330","1104.3720"
"2018/12/19","1127.4420","0.0000","1167.5910","1183.3200","1122.1800"
"2018/12/18","1177.3630","0.0000","1173.6140","1195.5930","1171.6790"
"2018/12/17","1162.4630","0.0000","1175.5520","1193.9600","1155.7840"
"2018/12/14","1177.5650","0.0000","1179.8740","1201.7480","1177.2660"
